times,P_opt,P_original,P_extrapolated
42.51989428172273,43.06989428172273,0.030868639721730744,0.04018690622866524,0.02846200460300612
42.569894281722725,43.119894281722736,0.0312750628801424,0.04066518272883758,0.02888219601887089
42.61989428172273,43.16989428172273,0.03168286797216958,0.041157676693133194,0.029301095625280594
42.669894281722726,43.21989428172274,0.032092973673061825,0.041662875563674276,0.029719174962091047
42.71989428172273,43.269894281722735,0.03250609598286506,0.0421789474630008,0.030136753588837304
42.76989428172273,43.31989428172274,0.03292273855447966,0.0427037738748111,0.030553994531897628
42.81989428172273,43.369894281722736,0.033343186531043796,0.04323498467483777,0.030970902168828345
42.86989428172273,43.41989428172274,0.03376750391282079,0.04376999451952681,0.03138732248323229
42.91989428172273,43.46989428172274,0.03419553438206896,0.044306039690410644,0.03180294557650956
42.96989428172273,43.51989428172274,0.03462690542708126,0.04484021460887163,0.032217310280608
43.019894281722735,43.56989428172274,0.03506103552854864,0.045369507367437126,0.03262981068035188
43.06989428172273,43.61989428172274,0.035497144106414295,0.04589083375926691,0.03303970432636013
43.119894281722736,43.66989428172274,0.035934263876070745,0.0464010694184945,0.033446121900665336
43.16989428172273,43.719894281722745,0.03637125523033093,0.046897079804303986,0.03384807808697243
43.21989428172274,43.76989428172274,0.03680682224809262,0.047375747867028216,0.03424448339563052
43.269894281722735,43.819894281722746,0.03723952993084498,0.047833999323128845,0.03463415669894874
43.31989428172274,43.86989428172274,0.03766782228216718,0.04826882553724052,0.03501583824433842
43.369894281722736,43.91989428172275,0.038090040870558846,0.048677304064344104,0.03538820292956397
43.41989428172274,43.969894281722745,0.0385044435494849,0.049056616945131436,0.035749873644781396
43.46989428172274,44.01989428172275,0.03890922304755941,0.04940406687479087,0.036099434508686926
43.51989428172274,44.069894281722746,0.03930252518367537,0.049717091381950705,0.036435443849804544
43.56989428172274,44.11989428172275,0.03968246650430564,0.049993275162544364,0.0367564468076552
43.61989428172274,44.16989428172275,0.04004715118127969,0.05023036071489478,0.037060987451456036
43.66989428172274,44.21989428172275,0.040394687046667245,0.050426257419118485,0.03734762033544416
43.719894281722745,44.26989428172275,0.04072320067602536,0.05057904919750162,0.037614921429487747
43.76989428172274,44.31989428172275,0.04103085146161356,0.05068700088401471,0.03786149838106295
43.819894281722746,44.36989428172275,0.04131584464306208,0.05074856342155924,0.03808600007983862
43.86989428172274,44.419894281722755,0.041576443284413615,0.05076237799560708,0.038287125509016605
43.91989428172275,44.46989428172275,0.041810979203724265,0.05072727920313419,0.03846363187833474
43.969894281722745,44.519894281722756,0.042017862874857835,0.05064229734654255,0.03861434204239894
44.01989428172275,44.56989428172275,0.042195592331212624,0.0505066599338578,0.038738151214983425
44.069894281722746,44.61989428172276,0.042342761108352465,0.05031979245904229,0.03883403299533242
44.11989428172275,44.669894281722755,0.04245806526736285,0.05008131852985998,0.038901044726548345
44.16989428172275,44.71989428172276,0.04254030954367253,0.04979105940540662,0.038938332209071745
44.21989428172275,44.769894281722756,0.0425884126674858,0.04944903300118125,0.03894513379425993
44.26989428172275,44.81989428172276,0.04260141190222915,0.04905545241640328,0.03892078388433545
44.31989428172275,44.86989428172276,0.04257846684684111,0.04861072403615529,0.0388647158656725
44.36989428172275,44.91989428172276,0.042518862546591055,0.048115445259819284,0.038776464502661395
44.419894281722755,44.96989428172276,0.04242201195561817,0.04757040190716237,0.038655667819361694
44.46989428172275,45.019894281722756,0.04228745779270988,0.046976565354292774,0.03850206849592621
