g,original_gs,gam1s,gam2s,gam1_FGR,gam2_FGR,|A1|,|A2|,delta_w,original_gam1,original_gam2,extrap_err1,extrap_err2
1533.084361453818,nan,5.6774302367874,8.66611143034298,4.238703180870792,8.635534242220029,0.44026701263174567,0.44472316788023947,100.30924700892895,nan,nan,nan,nan
1534.0996998999667,nan,5.6537528805973665,8.626367443772052,4.211923044581479,8.58502008858276,0.44025606962656383,0.444714473918265,100.20094409061059,nan,nan,nan,nan
1535.1150383461154,nan,5.630187688520996,8.58680346544461,4.185287861388066,8.534751982228524,0.44024523984438535,0.4447058477747444,100.09277562726092,nan,nan,nan,nan
1536.130376792264,nan,5.606734183783956,8.547418838335563,4.158797027061327,8.484729072966335,0.4402345225854021,0.44469728894907856,99.98474210457269,nan,nan,nan,nan
1537.1457152384128,nan,5.583391889611906,8.508212905419825,4.132449938593146,8.43495051114487,0.44022391714980547,0.4446887969406689,99.87684400823869,nan,nan,nan,nan
1538.1610536845615,nan,5.560160329230511,8.4691850096723,4.106245994204029,8.385415447671203,0.44021342283778697,0.444680371248916,99.76908182395172,nan,nan,nan,nan
1539.1763921307104,nan,5.537039025865435,8.430334494067907,4.080184593350447,8.336123034029313,0.4402030389495382,0.4446720113732212,99.66145603740458,nan,nan,nan,nan
1540.191730576859,nan,5.514027502742342,8.39166070158155,4.0542651367321385,8.287072422298495,0.4401927647852506,0.44466371681298555,99.55396713429,nan,nan,nan,nan
1541.2070690230078,nan,5.4911252830868955,8.353162975188145,4.0284870262992065,8.238262765171458,0.44018259964511597,0.44465548706761,99.44661560030082,nan,nan,nan,nan
1542.2224074691565,nan,5.468331890124759,8.314840657862602,4.0028496652592835,8.189693215972563,0.4401725428293255,0.4446473216364957,99.33940192112979,nan,nan,nan,nan
1543.2377459153051,nan,5.445646847081597,8.27669309257983,3.977352458084505,8.141362928675745,0.440162593638071,0.44463922001904355,99.23232658246972,nan,nan,nan,nan
1544.2530843614538,nan,5.423069677183072,8.238719622314742,3.9519948105183964,8.093271057922292,0.4401527513715438,0.44463118171465466,99.1253900700134,nan,nan,nan,nan
