times,P_opt,P_original,P_TEMPO,Pdiff_orig_opt,diff_orig_TEMPO
52.12982647,0.39060543,0.390605562,0.390570943,1.57E-07,3.48E-05
52.27148361,0.387991878,0.387992015,0.38795771,1.63E-07,3.45E-05
52.41314075,0.385278458,0.38527859,0.385244628,1.60E-07,3.40E-05
52.55479789,0.382466482,0.382466605,0.382432976,1.54E-07,3.37E-05
52.69645502,0.379557309,0.37955743,0.379524189,1.50E-07,3.32E-05
52.83811216,0.376552367,0.376552479,0.376519618,1.47E-07,3.29E-05
52.9797693,0.373453115,0.373453214,0.373420782,1.46E-07,3.24E-05
53.12142643,0.370261062,0.370261146,0.370229162,1.51E-07,3.20E-05
53.26308357,0.366977769,0.366977836,0.366946317,1.60E-07,3.16E-05
53.40474071,0.363604839,0.363604893,0.363573901,1.56E-07,3.12E-05
53.54639785,0.360143882,0.360143979,0.36011353,1.56E-07,3.07E-05
53.68805498,0.356596701,0.356596805,0.356566932,1.57E-07,3.02E-05
53.82971212,0.352965054,0.352965137,0.352935884,1.65E-07,2.97E-05
53.97136926,0.349250734,0.349250796,0.349222164,1.81E-07,2.93E-05
54.11302639,0.345455609,0.345455657,0.345427689,1.96E-07,2.88E-05
54.25468353,0.34158161,0.341581653,0.341554315,2.05E-07,2.84E-05
54.39634067,0.337630729,0.337630777,0.33760408,2.05E-07,2.79E-05
54.53799781,0.333605034,0.333605082,0.333579062,2.10E-07,2.75E-05
54.67965494,0.32950664,0.329506685,0.329481335,2.18E-07,2.71E-05
54.82131208,0.325337729,0.32533777,0.325313107,2.28E-07,2.67E-05
54.96296922,0.321100555,0.321100588,0.321076646,2.41E-07,2.64E-05
55.10462635,0.316797441,0.316797466,0.316774259,2.55E-07,2.60E-05
55.24628349,0.312430775,0.312430802,0.312408365,2.52E-07,2.56E-05
55.38794063,0.308003025,0.308003075,0.307981428,2.49E-07,2.52E-05
55.52959777,0.303516799,0.30351685,0.303496026,2.57E-07,2.49E-05
55.6712549,0.29897473,0.298974779,0.298954795,2.64E-07,2.45E-05
55.81291204,0.294379561,0.294379606,0.29436048,2.73E-07,2.41E-05
55.95456918,0.289734135,0.289734179,0.289715911,2.80E-07,2.38E-05
56.09622631,0.285041404,0.28504145,0.285024073,2.82E-07,2.35E-05
56.23788345,0.280304432,0.280304484,0.280288017,2.78E-07,2.32E-05
56.37954059,0.27552642,0.275526472,0.275510941,2.85E-07,2.29E-05
56.52119773,0.270710682,0.270710732,0.270696173,2.96E-07,2.26E-05
56.66285486,0.265860679,0.265860726,0.265847145,3.12E-07,2.24E-05
56.804512,0.260980025,0.260980066,0.260967488,3.30E-07,2.22E-05
56.94616914,0.256072495,0.256072531,0.256060988,3.47E-07,2.19E-05
57.08782627,0.251142033,0.251142077,0.251131586,3.37E-07,2.18E-05
57.22948341,0.246192808,0.246192855,0.246183446,3.49E-07,2.16E-05
57.37114055,0.241229171,0.241229225,0.241220915,3.48E-07,2.14E-05
57.51279769,0.236255716,0.236255778,0.236248577,3.45E-07,2.13E-05
57.65445482,0.231277286,0.231277354,0.231271292,3.46E-07,2.13E-05
57.79611196,0.226298992,0.226299065,0.226294151,3.49E-07,2.12E-05
57.9377691,0.221326243,0.221326321,0.221322595,3.50E-07,2.12E-05
58.07942624,0.216364772,0.216364857,0.216362314,3.48E-07,2.12E-05
58.22108337,0.211420674,0.211420762,0.211419419,3.56E-07,2.12E-05
58.36274051,0.206500422,0.206500514,0.206500406,3.68E-07,2.13E-05
58.50439765,0.201610915,0.201611009,0.201612162,3.84E-07,2.14E-05
58.64605478,0.19675951,0.196759607,0.196762015,4.02E-07,2.15E-05
58.78771192,0.191954063,0.191954163,0.191957863,4.17E-07,2.16E-05
58.92936906,0.187202961,0.187203076,0.187208111,3.96E-07,2.18E-05
59.0710262,0.182515204,0.182515325,0.182521699,4.10E-07,2.19E-05
59.21268333,0.177900387,0.17790052,0.177908244,4.07E-07,2.22E-05
59.35434047,0.17336879,0.173368936,0.173378035,4.00E-07,2.24E-05
59.49599761,0.1689314,0.168931558,0.168942053,3.99E-07,2.27E-05
59.63765474,0.164599941,0.16460011,0.164611996,4.01E-07,2.29E-05
59.77931188,0.160386907,0.160387087,0.16040036,4.04E-07,2.32E-05
59.92096902,0.156305568,0.156305759,0.156320426,4.05E-07,2.35E-05
60.06262616,0.152369972,0.152370174,0.152386231,4.13E-07,2.38E-05
60.20428329,0.148594909,0.148595125,0.148612556,4.25E-07,2.42E-05
60.34594043,0.144995861,0.144996092,0.145014862,4.40E-07,2.45E-05
60.48759757,0.141588905,0.141589154,0.14160925,4.57E-07,2.49E-05
60.6292547,0.138390574,0.138390839,0.138412197,4.68E-07,2.52E-05
60.77091184,0.135417674,0.135417945,0.135440517,4.34E-07,2.56E-05
60.91256898,0.132687008,0.132687293,0.132710989,4.42E-07,2.60E-05
61.05422612,0.130215122,0.130215423,0.130240184,4.38E-07,2.64E-05
61.19588325,0.128017931,0.128018249,0.128043972,4.33E-07,2.67E-05
61.33754039,0.126110318,0.126110653,0.126137226,4.35E-07,2.71E-05
61.47919753,0.124505714,0.124506067,0.12453337,4.39E-07,2.75E-05
61.62085466,0.123215666,0.123216034,0.123243926,4.44E-07,2.79E-05
61.7625118,0.122249417,0.122249798,0.122278137,4.46E-07,2.83E-05
61.90416894,0.121613551,0.121613942,0.121642576,4.45E-07,2.88E-05
62.04582608,0.121311705,0.12131211,0.121340886,4.52E-07,2.92E-05
62.18748321,0.12134441,0.121344834,0.121373575,4.65E-07,2.96E-05
62.32914035,0.121709038,0.121709484,0.121738031,4.82E-07,3.00E-05
62.47079749,0.122399886,0.122400349,0.122428556,4.92E-07,3.04E-05
62.61245462,0.123408401,0.123408838,0.123436556,4.52E-07,3.08E-05
62.75411176,0.124723339,0.124723789,0.124750904,4.62E-07,3.12E-05
62.8957689,0.126331406,0.126331848,0.126358226,4.48E-07,3.16E-05
63.03742604,0.128217461,0.128217901,0.128243429,4.43E-07,3.20E-05
63.17908317,0.130365076,0.130365521,0.130390096,4.46E-07,3.24E-05
63.32074031,0.132756944,0.132757396,0.132780951,4.52E-07,3.28E-05
63.46239745,0.135375276,0.135375734,0.135398186,4.58E-07,3.32E-05
63.60405458,0.138202151,0.138202611,0.138223903,4.62E-07,3.35E-05
63.74571172,0.141219812,0.141220269,0.141240347,4.61E-07,3.39E-05
63.88736886,0.144410889,0.144411352,0.144430184,4.68E-07,3.43E-05
64.029026,0.147758613,0.147759087,0.147776671,4.80E-07,3.46E-05
64.17068313,0.151246925,0.151247413,0.151263724,4.97E-07,3.50E-05
64.31234027,0.154860573,0.154861068,0.154876101,5.06E-07,3.53E-05
64.45399741,0.158585188,0.158585635,0.158599385,4.64E-07,3.57E-05
64.59565454,0.162407123,0.162407565,0.162420028,4.60E-07,3.60E-05
64.73731168,0.16631375,0.166314168,0.166325353,4.41E-07,3.63E-05
64.87896882,0.170293188,0.170293599,0.170303509,4.37E-07,3.67E-05
65.02062596,0.174334407,0.174334818,0.174343447,4.43E-07,3.70E-05
65.16228309,0.178427142,0.178427558,0.17843493,4.51E-07,3.73E-05
65.30394023,0.182561855,0.182562273,0.182568401,4.58E-07,3.76E-05
65.44559737,0.186729679,0.186730094,0.186735012,4.59E-07,3.80E-05
65.5872545,0.190922364,0.190922783,0.190926489,4.64E-07,3.82E-05
65.72891164,0.195132257,0.19513268,0.195135195,4.71E-07,3.85E-05
65.87056878,0.199352235,0.199352667,0.19935402,4.82E-07,3.88E-05
66.01222592,0.203575673,0.203576116,0.203576324,4.94E-07,3.90E-05
66.15388305,0.20779641,0.207796855,0.207795934,4.97E-07,3.93E-05
66.29554019,0.212008732,0.212009126,0.212007108,4.49E-07,3.95E-05
66.43719733,0.216207174,0.216207556,0.216204451,4.39E-07,3.98E-05
66.57885446,0.220386751,0.22038712,0.220382944,4.29E-07,4.00E-05
66.7205116,0.224542753,0.224543114,0.224537897,4.25E-07,4.02E-05
66.86216874,0.228670768,0.228671131,0.228664883,4.30E-07,4.04E-05
67.00382588,0.232766665,0.232767031,0.232759765,4.35E-07,4.07E-05
67.14548301,0.236826562,0.236826927,0.236818673,4.36E-07,4.09E-05
67.28714015,0.240846802,0.240847157,0.240837928,4.28E-07,4.11E-05
67.42879729,0.244823918,0.244824274,0.244814088,4.28E-07,4.13E-05
67.57045442,0.248754663,0.248755023,0.248743902,4.32E-07,4.14E-05
67.71211156,0.252635962,0.252636331,0.252624297,4.41E-07,4.16E-05
67.8537687,0.256464913,0.256465293,0.256452351,4.52E-07,4.18E-05
67.99542584,0.260238776,0.260239158,0.260225334,4.55E-07,4.20E-05
68.13708297,0.263954982,0.263955321,0.263940631,4.14E-07,4.22E-05
68.27874011,0.267610953,0.267611311,0.267595774,4.33E-07,4.23E-05
68.42039725,0.271204443,0.271204785,0.271188417,4.16E-07,4.25E-05
68.56205438,0.274733195,0.274733517,0.274716335,3.96E-07,4.26E-05
68.70371152,0.278195081,0.278195392,0.278177436,3.85E-07,4.27E-05
68.84536866,0.281588097,0.281588401,0.281569691,3.79E-07,4.29E-05
68.9870258,0.284910336,0.284910634,0.284891193,3.72E-07,4.30E-05
69.12868293,0.288159987,0.288160273,0.28814013,3.59E-07,4.32E-05
69.27034007,0.291335302,0.29133559,0.291314749,3.60E-07,4.33E-05
69.41199721,0.294434646,0.294434942,0.294413419,3.67E-07,4.34E-05
69.55365434,0.297456458,0.297456766,0.297434578,3.80E-07,4.35E-05
69.69531148,0.300399253,0.300399575,0.300376737,3.94E-07,4.36E-05
69.83696862,0.30326163,0.303261958,0.303238489,3.98E-07,4.37E-05
69.97862576,0.306042283,0.306042571,0.306018506,3.61E-07,4.38E-05
70.12028289,0.308739835,0.308740143,0.308715489,3.76E-07,4.38E-05
70.26194003,0.311353172,0.311353464,0.311328237,3.55E-07,4.39E-05
70.40359717,0.313881117,0.313881389,0.313855603,3.31E-07,4.39E-05
70.54525431,0.316322576,0.316322835,0.316296513,3.17E-07,4.40E-05
70.68691144,0.318676525,0.318676777,0.318649926,3.09E-07,4.40E-05
70.82856858,0.320942003,0.320942248,0.320914897,3.00E-07,4.40E-05
70.97022572,0.323118105,0.323118338,0.323090514,2.84E-07,4.40E-05
71.11188285,0.325203955,0.325204189,0.325175912,2.85E-07,4.40E-05
71.25353999,0.327198758,0.327198999,0.327170267,2.91E-07,4.40E-05
71.39519713,0.329101764,0.329102016,0.329072857,3.03E-07,4.39E-05
71.53685427,0.330912276,0.330912541,0.330882999,3.15E-07,4.39E-05
71.6785114,0.332629655,0.332629923,0.332600003,3.17E-07,4.38E-05
71.82016854,0.33425333,0.33425356,0.334223283,2.71E-07,4.37E-05
71.96182568,0.335782668,0.335782899,0.335752317,2.67E-07,4.36E-05
72.10348281,0.337217215,0.337217433,0.337186557,2.50E-07,4.35E-05
72.24513995,0.338556492,0.338556702,0.338525551,2.40E-07,4.34E-05
72.38679709,0.339800081,0.339800291,0.339768906,2.41E-07,4.32E-05
72.52845423,0.34094762,0.340947832,0.34091622,2.42E-07,4.31E-05
72.67011136,0.341998789,0.341998999,0.341967174,2.38E-07,4.29E-05
72.8117685,0.342953312,0.342953511,0.342921494,2.24E-07,4.27E-05
72.95342564,0.343810952,0.34381113,0.343778923,1.97E-07,4.25E-05
73.09508277,0.344571484,0.344571662,0.344539289,1.95E-07,4.24E-05
73.23673991,0.345234766,0.345234952,0.345202455,2.03E-07,4.21E-05
73.37839705,0.345800692,0.345800892,0.345768265,2.15E-07,4.19E-05
73.52005419,0.346269206,0.34626941,0.346236683,2.19E-07,4.17E-05
73.66171132,0.346640308,0.34664048,0.346607656,1.83E-07,4.14E-05
73.80336846,0.346913919,0.346914113,0.346881232,2.05E-07,4.11E-05
73.9450256,0.347090185,0.347090362,0.347057454,1.84E-07,4.08E-05
74.08668273,0.347169149,0.347169321,0.347136382,1.78E-07,4.06E-05
74.22833987,0.347150951,0.347151121,0.347118186,1.76E-07,4.02E-05
74.36999701,0.347035766,0.347035936,0.347003012,1.76E-07,3.99E-05
74.51165415,0.346823807,0.346823976,0.346791095,1.75E-07,3.96E-05
74.65331128,0.346515326,0.346515492,0.346482646,1.70E-07,3.92E-05
74.79496842,0.34611061,0.346110774,0.346077981,1.65E-07,3.88E-05
74.93662556,0.345609982,0.345610147,0.345577423,1.66E-07,3.85E-05
75.07828269,0.345013818,0.34501398,0.344981332,1.66E-07,3.81E-05
75.21993983,0.344322549,0.344322675,0.344290121,1.33E-07,3.77E-05
75.36159697,0.343536572,0.343536675,0.343504244,1.03E-07,3.73E-05
75.50325411,0.342656298,0.342656459,0.342624164,1.75E-07,3.69E-05
75.64491124,0.341682395,0.341682546,0.34165039,1.53E-07,3.65E-05
75.78656838,0.340615348,0.340615489,0.340583494,1.42E-07,3.61E-05
75.92822552,0.339455749,0.339455882,0.339424065,1.34E-07,3.56E-05
76.06988265,0.338204225,0.338204354,0.338172706,1.32E-07,3.52E-05
76.21153979,0.336861432,0.336861573,0.33683013,1.44E-07,3.48E-05
76.35319693,0.335428093,0.335428242,0.335396986,1.55E-07,3.43E-05
76.49485407,0.333904952,0.333905103,0.333874068,1.61E-07,3.39E-05
76.6365112,0.332292789,0.332292935,0.332262128,1.63E-07,3.34E-05
76.77816834,0.33059241,0.330592554,0.330561965,1.68E-07,3.29E-05
76.91982548,0.328804667,0.328804812,0.328774457,1.76E-07,3.25E-05
77.06148261,0.326930457,0.326930601,0.326900488,1.82E-07,3.20E-05
77.20313975,0.324970711,0.324970849,0.324940989,1.87E-07,3.15E-05
77.34479689,0.322926394,0.32292652,0.322896943,1.84E-07,3.11E-05
77.48645403,0.320798501,0.320798619,0.320769298,1.85E-07,3.06E-05
77.62811116,0.318588066,0.318588187,0.318559203,1.90E-07,3.01E-05
77.7697683,0.316296172,0.316296304,0.316267626,1.97E-07,2.96E-05
77.91142544,0.313923964,0.313924088,0.313895774,2.04E-07,2.91E-05
78.05308257,0.311472581,0.311472696,0.311444731,2.11E-07,2.86E-05
78.19473971,0.308943217,0.308943325,0.308915725,2.18E-07,2.81E-05
78.33639685,0.306337106,0.306337212,0.306309992,2.22E-07,2.76E-05
78.47805399,0.303655523,0.303655634,0.303628819,2.24E-07,2.71E-05
78.61971112,0.300899801,0.30089991,0.300873495,2.30E-07,2.66E-05
78.76136826,0.298071298,0.298071399,0.298045434,2.40E-07,2.61E-05
78.9030254,0.295171414,0.295171505,0.295146018,2.53E-07,2.56E-05
79.04468253,0.292201596,0.292201674,0.292176715,2.68E-07,2.50E-05
79.18633967,0.289163329,0.289163398,0.289138982,2.67E-07,2.44E-05
79.32799681,0.286058097,0.286058214,0.286034381,2.57E-07,2.38E-05
79.46965395,0.28288758,0.282887705,0.282864446,2.57E-07,2.33E-05
79.61131108,0.2796534,0.279653506,0.279630811,2.72E-07,2.27E-05
79.75296822,0.276357213,0.2763573,0.276335191,2.92E-07,2.22E-05
79.89462536,0.273000748,0.273000822,0.272979283,3.09E-07,2.16E-05
80.03628249,0.269585794,0.269585862,0.26956494,3.19E-07,2.11E-05
80.17793963,0.266114196,0.266114267,0.266093938,3.21E-07,2.06E-05
80.31959677,0.262587871,0.262587942,0.262568265,3.28E-07,2.00E-05
80.46125391,0.259008785,0.259008854,0.258989817,3.37E-07,1.95E-05
80.60291104,0.25537897,0.255379036,0.255360674,3.47E-07,1.90E-05
80.74456818,0.251700527,0.251700588,0.25168292,3.61E-07,1.85E-05
80.88622532,0.247975628,0.247975683,0.247958755,3.74E-07,1.79E-05
81.02788245,0.244206514,0.244206571,0.244190345,3.71E-07,1.75E-05
81.16953959,0.240395506,0.240395583,0.240380086,3.71E-07,1.70E-05
81.31119673,0.236545058,0.236545137,0.236530397,3.78E-07,1.65E-05
81.45285387,0.232657664,0.232657743,0.232643779,3.86E-07,1.60E-05
81.594511,0.228735934,0.228736011,0.228722818,3.95E-07,1.56E-05
81.73616814,0.224782579,0.224782657,0.224770275,4.02E-07,1.52E-05
81.87782528,0.22080043,0.220800511,0.220788961,4.06E-07,1.47E-05
82.01948241,0.21679244,0.216792527,0.216781815,4.05E-07,1.44E-05
82.16113955,0.212761703,0.212761792,0.212751926,4.12E-07,1.40E-05
82.30279669,0.208711447,0.208711536,0.208702532,4.23E-07,1.37E-05
82.44445383,0.204645059,0.204645147,0.20463704,4.37E-07,1.34E-05
82.58611096,0.200566096,0.200566183,0.200558987,4.54E-07,1.31E-05
82.7277681,0.196478298,0.196478384,0.196472117,4.69E-07,1.28E-05
82.86942524,0.192385598,0.192385694,0.192380356,4.59E-07,1.27E-05
83.01108237,0.188292173,0.188292273,0.188287874,4.71E-07,1.25E-05
83.15273951,0.184202414,0.184202523,0.184199072,4.71E-07,1.25E-05
83.29439665,0.180120985,0.180121104,0.180118629,4.69E-07,1.24E-05
83.43605379,0.176052833,0.17605296,0.176051484,4.71E-07,1.24E-05
83.57771092,0.17200321,0.172003345,0.172002875,4.74E-07,1.25E-05
83.71936806,0.167977709,0.167977851,0.167978391,4.76E-07,1.25E-05
83.8610252,0.163982285,0.163982437,0.163984005,4.76E-07,1.27E-05
84.00268234,0.1600233,0.160023458,0.160026085,4.84E-07,1.29E-05
84.14433947,0.156107538,0.156107703,0.156111418,4.94E-07,1.31E-05
84.28599661,0.152242252,0.152242426,0.15224725,5.08E-07,1.34E-05
84.42765375,0.148435195,0.148435378,0.148441299,5.23E-07,1.36E-05
84.56931088,0.144694653,0.144694845,0.144701877,5.35E-07,1.40E-05
84.71096802,0.14102947,0.141029678,0.141037831,5.16E-07,1.43E-05
84.85262516,0.137449098,0.137449318,0.13745858,5.29E-07,1.47E-05
84.9942823,0.133963584,0.133963818,0.133974197,5.27E-07,1.51E-05
85.13593943,0.130583609,0.130583859,0.130595337,5.21E-07,1.55E-05
85.27759657,0.127320475,0.127320742,0.127333308,5.20E-07,1.60E-05
85.41925371,0.124186088,0.12418637,0.124199989,5.22E-07,1.65E-05
85.56091084,0.121192914,0.121193212,0.121207858,5.25E-07,1.69E-05
85.70256798,0.11835391,0.118354223,0.118369851,5.27E-07,1.74E-05
85.84422512,0.11568242,0.11568275,0.115699316,5.34E-07,1.79E-05
85.98588226,0.113192035,0.113192384,0.113209804,5.43E-07,1.83E-05
86.12753939,0.110896406,0.110896776,0.11091502,5.55E-07,1.88E-05
86.26919653,0.108809015,0.108809407,0.108828403,5.69E-07,1.93E-05
86.41085367,0.106942906,0.10694332,0.106962996,5.78E-07,1.98E-05
86.5525108,0.105310386,0.105310804,0.105331072,5.48E-07,2.03E-05
86.69416794,0.103922629,0.103923064,0.103943838,5.54E-07,2.08E-05
86.83582508,0.102789431,0.102789877,0.10281104,5.43E-07,2.13E-05
86.97748222,0.10191879,0.101919251,0.101940696,5.40E-07,2.18E-05
87.11913935,0.101316652,0.101317132,0.101338741,5.44E-07,2.23E-05
87.26079649,0.10098666,0.100987157,0.101008801,5.49E-07,2.28E-05
87.40245363,0.100929981,0.100930494,0.100952045,5.54E-07,2.34E-05
87.54411076,0.101145245,0.101145769,0.101167105,5.57E-07,2.39E-05
87.6857679,0.101628575,0.101629107,0.101650112,5.57E-07,2.44E-05
87.82742504,0.102373712,0.102374257,0.102394798,5.63E-07,2.49E-05
87.96908218,0.103372254,0.103372814,0.103392793,5.74E-07,2.54E-05
88.11073931,0.104613931,0.104614508,0.104633825,5.87E-07,2.59E-05
88.25239645,0.106086945,0.106087533,0.106106101,5.95E-07,2.64E-05
88.39405359,0.107778346,0.107778905,0.107796641,5.60E-07,2.69E-05
88.53571072,0.109674248,0.109674804,0.109691661,5.57E-07,2.74E-05
88.67736786,0.111760368,0.111760912,0.111776824,5.44E-07,2.78E-05
88.819025,0.114022163,0.114022704,0.114037627,5.42E-07,2.83E-05
88.96068214,0.116445156,0.116445699,0.116459588,5.46E-07,2.87E-05
89.10233927,0.119015124,0.119015671,0.119028516,5.51E-07,2.92E-05
89.24399641,0.121718259,0.121718808,0.121730605,5.56E-07,2.96E-05
89.38565355,0.124541282,0.12454183,0.124552559,5.58E-07,3.00E-05
89.52731068,0.127471533,0.127472074,0.127481739,5.55E-07,3.05E-05
89.66896782,0.130497,0.130497543,0.130506133,5.60E-07,3.09E-05
89.81062496,0.13360638,0.13360693,0.133614446,5.69E-07,3.13E-05
89.9522821,0.136789063,0.136789623,0.136796057,5.82E-07,3.17E-05
90.09393923,0.140035132,0.140035695,0.140041069,5.88E-07,3.21E-05
90.23559637,0.14333536,0.143335881,0.143340204,5.52E-07,3.25E-05
90.37725351,0.146681038,0.146681552,0.146684832,5.48E-07,3.28E-05
90.51891064,0.150064183,0.150064673,0.150066926,5.28E-07,3.32E-05
90.66056778,0.153477296,0.153477777,0.153479017,5.23E-07,3.36E-05
90.80222492,0.156913436,0.156913918,0.156914158,5.27E-07,3.39E-05
90.94388206,0.160366153,0.160366637,0.160365895,5.34E-07,3.43E-05
91.08553919,0.163829441,0.163829925,0.163828219,5.38E-07,3.46E-05
91.22719633,0.167297711,0.16729819,0.16729553,5.36E-07,3.49E-05
91.36885347,0.17076574,0.170766219,0.170762618,5.38E-07,3.53E-05
91.5105106,0.17422867,0.174229152,0.17422463,5.43E-07,3.56E-05
91.65216774,0.177681962,0.17768245,0.177677024,5.50E-07,3.59E-05
91.79382488,0.181121375,0.18112187,0.181115555,5.58E-07,3.62E-05
91.93548202,0.184542946,0.18454344,0.184536255,5.59E-07,3.65E-05
92.07713915,0.187942985,0.18794344,0.187935405,5.22E-07,3.68E-05
92.21879629,0.191317918,0.191318374,0.191309503,5.25E-07,3.70E-05
92.36045343,0.194664518,0.194664961,0.19465527,5.13E-07,3.73E-05
92.50211056,0.197979684,0.197980112,0.197969622,4.99E-07,3.76E-05
92.6437677,0.201260499,0.201260919,0.201249641,4.92E-07,3.78E-05
92.78542484,0.204504221,0.204504635,0.204492589,4.88E-07,3.81E-05
92.92708198,0.207708262,0.207708671,0.207695869,4.83E-07,3.83E-05
93.06873911,0.210870176,0.210870576,0.210857033,4.73E-07,3.85E-05
93.21039625,0.213987633,0.213988032,0.213973764,4.74E-07,3.88E-05
93.35205339,0.21705844,0.217058844,0.217043867,4.78E-07,3.90E-05
93.49371052,0.220080518,0.22008093,0.220065257,4.87E-07,3.92E-05
93.63536766,0.223051895,0.223052317,0.223035966,4.96E-07,3.94E-05
93.7770248,0.225970705,0.225971129,0.225954113,4.98E-07,3.95E-05
93.91868194,0.228835199,0.228835587,0.228817919,4.64E-07,3.97E-05
94.06033907,0.231643597,0.231643999,0.231625691,4.74E-07,3.99E-05
94.20199621,0.234394369,0.234394756,0.234375824,4.56E-07,4.00E-05
94.34365335,0.237085961,0.237086329,0.237066789,4.35E-07,4.02E-05
94.48531048,0.239716907,0.239717263,0.23969714,4.22E-07,4.03E-05
94.62696762,0.242285827,0.242286176,0.242265488,4.14E-07,4.04E-05
94.76862476,0.244791409,0.244791751,0.244770507,4.05E-07,4.05E-05
94.9102819,0.247232408,0.247232738,0.247210966,3.91E-07,4.06E-05
95.05193903,0.249607617,0.249607947,0.249585653,3.90E-07,4.07E-05
95.19359617,0.251915915,0.25191625,0.25189345,3.94E-07,4.08E-05
95.33525331,0.254156229,0.254156572,0.25413328,4.02E-07,4.08E-05
95.47691044,0.256327544,0.256327898,0.256304131,4.12E-07,4.09E-05
95.61856758,0.258428906,0.258429262,0.258405064,4.13E-07,4.09E-05
